735,MUSEO CASA DE HIDALGO ,21.156479,-100.935915,11,0,68,"Morelos 1, Centro, 37800 Dolores Hidalgo, Guanajuato ‎ Tel: 01 418 182 0171   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
736,MUSEO DE HISTORIA DE SAN MIGUEL DE ALLENDE ,20.521734,-100.812621,11,0,68,"Av Independencia, 38000 Celaya, Guanajuato Tel:  ‎ 01 461 613 9095  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
737,MUSEO DE LA INDEPENDENCIA ,21.158445,-100.935351,11,0,68,"Zacatecas 6, Dolores Hidalgo, GTO, Mexico ‎ Tel:  01 418 182 0193 ext. 150   ‎",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
738,MUSEO DEL BICENTENARIO EN LA CASA DE ABASOLO ,21.158355,-100.934696,11,0,68,"San Luis Potosi 1A Centro, 37800 Dolores Hidalgo, GTO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
739,NUESTRA SEÑORA DE LOS DOLORES,21.15836,-100.934107,11,0,25,"San Luis 2, Centro, 37800 Dolores Hidalgo, Guanajuato ‎  Tel: 01 418 182 0652   ‎",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
740,SAN MIGUEL ARCANGEL ,20.913983,-100.743475,11,0,25,"Plaza Principal SN, Centro, 37700 San Miguel de Allende, Guanajuato ‎  Tel: 01 415 152 054",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
741,TEMPLO DE SAN CAYETANO ,21.046425,-101.251751,11,0,25,"Carretera Guanajuato-Dolores Hidalgo, km 1,5. Mineral de Valenciana Tel:  +52 473 732 3596",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
742,TRANVIA TURISTICO EN DOLORES ,20.58771,-100.399928,11,0,108,Calle Queretaro No.8 Centro Tel:   418 182-0198 y 418 182-0070 ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
743,UNIVERCIDAD DE GUANAJUATO ,21.017257,-101.253112,11,0,81,"Lascurain de Retana 5, Centro, 36000 Guanajuato ‎  Tel: 01 473 732 0006",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
744,DOLORES HIDALGO,21.157119,-100.934726,11,0,100,"Dolores Hidalgo, GTO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
745,JALPA DE CANOVAS,21.076572,-101.646829,11,0,118,"La Moreña, 37570 Leon de Los Aldama, GTO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
746,MINERAL DE POZOS ,21.21378,-100.492397,11,0,101,"Mineral de Pozos, Guanajuato",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
747,SALVATIERRA ,21.132943,-101.693727,11,0,118,"Salvatierra, Industrial, 37340 Leon de Los Aldama, GTO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
748,YURIRIA,21.132243,-101.691366,11,0,115,"Yuriria 303, Industrial, 37340 Leon de Los Aldama, GTO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
749,CASA DE SIERRA NEVADA,20.912818,-100.742355,11,0,110,"Hospicio 33, Zona Centro, 37700 San Miguel de Allende, GTO ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
750,CERRO DEL CUBILETE ,101.369332,-101.369332,11,0,97,"Cerro del Cubilete, Guanajuato ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
751,FESTIVAL SERVANTINO SORPRENDENTE,21.012196,-101.244309,11,0,95,"Del Mogote SN, Paxtitlan, Guanajuato Centro, 36000 Guanajuato, GTO, Mexico ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
752,LA FIESTA DE LOS LOCOS ,20.921038,-100.7474,11,0,95,"San Miguel de Allende, GTO Mexico ‎  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
753,LA VALENCIANA  SORPRENDENTE ,20.667822,-101.370416,11,0,115,"La Valenciana Irapuato, GTO ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
754,MINERAL DE POZOS SORPRENDENTE ,21.21378,-100.492397,11,0,101,"Mineral de Pozos, Guanajuato",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
755,SAN MIGUEL ALLENDE SORPRENDENTE ,20.921038,-100.7474,11,0,101,"San Miguel de Allende, GTO Mexico ‎  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
756,TIANGUIS ORGANICO ,20.907729,-100.747733,11,0,114,"Ancha de San Antonio 32, San Antonio, 37700 San Miguel de Allende, Gto., GTO ‎ Tel: 01 415 152 2469   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
757,ARTESANIA EN MADERA Y FIBRA DE PALMA ,17.59631,-99.177073,12,0,1,"Chilapa de alvarez, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
758,CASA DE JUAN RUIZ DE ALARCON ,18.558126,-99.603898,12,0,115,Calle Juan Ruiz de Alarcon s/n Taxco de Alarcon. Guerrero,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
759,MUSEO DE ARTE VIRREINAL ,18.556886,-99.604246,12,0,68,"Juan Ruiz de Alarcon 12, Centro, 40200 Taxco de Alarcon, Guerrero ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
760,PLATERIA ,18.556565,-99.605125,12,0,114,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
761,PLAZA BORDA ,18.556814,-99.605147,12,0,114,"Plaza Borda 1, Centro, 40200 Taxco de Alarcon, Guerrero ‎ Tel: 01 762 622 6634",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
762,SANTISIMA TRINIDAD Y CASA HUMBOLDT,18.55686,-99.604246,12,0,8,"Juan Ruiz de Alarcon, Del Ex Convento, 40240 Taxco de Alarcon, Guerrero ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
763,DEL ANGEL INN ,18.556522,-99.60468,12,0,2,"Celso Muñoz, Celsa Muñoz 4 Altos, 40200 Taxco de Alarcon, Guerrero ‎ Tel: 01 762 622 5525",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
764,DELICIAS TAXQUEÑAS ,18.556565,-99.605125,12,0,2,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
765,JUMILES ,18.556565,-99.605125,12,0,1,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
766,LA PARROQUIA ,17.213309,-100.432691,12,0,2,"Centro, 40945 Atoyac de alvarez, GRO ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
767,LA PRESA,17.968446,-100.519456,12,0,2,"La Presa, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
768,LOS VIKINGOS ,18.554689,-99.603706,12,0,2,"Miguel Hidalgo 30, Centro, 40200 Taxco de Alarcon, Guerrero ‎  Tel: 01 762 622 3481",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
769,IXCATEOPAN DE CUAUHTEMOC,18.500124,-99.792247,12,0,115,"Ixcateopan de Cuauhtemoc, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
770,EL ZOOFARI ,18.614932,-99.440359,12,0,94,"Km. 55 Carretera Federal Cuernavaca-Taxco, Amacuzac, Morelos, Mexico ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
771,ENCUENTRO CON DELFINES ,17.66498,-101.595878,12,0,97,"Ixtapa, Guerrero, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
772,GOLF,17.651138,-101.597321,12,0,107,"Paseo de la Darsena, 40880 Ixtapa, Guerrero ‎  01 755 553 2180   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
773,IXTAPA ZIHUATANEJO ,17.644411,-101.550411,12,0,118," Ixtapa-Zihuatanejo, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
774,LA ISLA DE IXTAPA ,17.676614,-101.657785,12,0,104,"La Isla de Ixtapa, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
775,PESCA DEPORTIVA ,17.644411,-101.550411,12,0,97," Ixtapa-Zihuatanejo, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
776,PLAYA QUIETA,17.670194,-101.634961,12,0,104," Ixtapa-Zihuatanejo, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
777,PARQUE NACIONAL ALEJANDRO HUMBOLT ,18.599965,-99.633393,12,0,97,Parque Nacional Alejandro de Humboldt Guerrero ‎  ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
778,PARQUE NACIONAL GRUTAS DE CACAHUAMILPA ,18.669665,-99.510068,12,0,97,"s/n, Pilcaya, 40391 Grutas de Cacahuamilpa, Guerrero ‎ Tel: 01 721 104 0156   ‎  · ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
779,PLAYA LAS GATAS,17.622959,-101.543376,12,0,104,"Playa Las Gatas Ixtapa-Zihuatanejo, GRO ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
780,PLAYA LINDA,17.69442,-101.64491,12,0,104,"Playa Linda, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
781,IXTAPA ,17.665205,-101.595911,12,0,104,"Ixtapa, Guerrero, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
782,ANTIGUO AYUNTAMIENTO ,16.849994,-99.908749,12,0,26," Comonfort 6 Zona Urbana 49, Acapulco, GRO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
783,CAPILLA DE LA SANTISIMA TRINIDAD ,18.554516,-99.604692,12,0,25,"Morelos 1, De Cenaobscuras, Taxco de Alarcon, Guerrero ‎ 01 762 622 0566 ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
784,HACIENDA DE SAN JUAN BAUTISTA,18.556565,-99.605125,12,0,110,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
785,IXCATEOPAN DE CUAUHTEMOC HISTORICO ,18.500124,-99.792252,12,0,118,"Ixcateopan de Cuauhtemoc, GRO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
786,LAVADEROS COMUNALES ,18.556565,-99.605125,12,0,115,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
787,MUSEO GUILLERMO SPRATLING ,18.556296,-99.604417,12,0,68,"Porfirio A. Delgado 1, Centro, 40200 Taxco de Alarcon, Guerrero ‎ Tel: 01 762 622 1660",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
788,SANTA PRISCA Y SAN SEBASTIAN,18.55638,-99.605106,12,0,25,"Plaza Borda 1, Centro, 40200 Taxco de Alarcon, Guerrero ‎ 01 762 622 0183   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
789,TEMPLO DE CHAVARRIETA ,18.559322,-99.603213,12,0,25,"De Chachalacas, De Chavarrieta, Taxco de Alarcon, Guerrero ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
790,TEMPLO DE SAN BERNARDINO ,18.558386,-99.604015,12,0,25,"B. Juarez, Del Ex Convento, Taxco de Alarcon, Guerrero ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
791,TAXCO ,18.556565,-99.605125,12,0,101,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
792,PROCESION DE LAS ANIMAS ,18.556565,-99.605125,12,0,25,"Taxco de Alarcon, Guerrero",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
793,FERIA DEL IXTLE ,20.3831,-98.963612,13,0,95,"Santiago de Anaya, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
794,5TA LUNA ,20.3743,-99.650849,13,0,2,"Hidalgo San Jose Atlan-Las Rosas Centro Historico, 42400 Huichapan, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
795,ARPA DE ORO,20.374943,-99.653209,13,0,2,Abundio Martinez 8 . Col. Huichapan . Huichapan Hgo,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
796,CENTRO GASTRONOMICO Y ARTESANAL ,20.381858,-98.963455,13,0,1,"Hidalgo S/N Centro, Hidalgo ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
797,EL CAMPESINO ,20.204172,-98.574133,13,0,2,"Carretera Huasca - San Miguel Kilometro 2.5, San Miguel Regla, 43500 Huasca de Ocampo, Hidalgo ‎  Tel: 01 771 792 0120   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
798,EL HUARACHE VELOZ,20.053714,-98.78014,13,0,2,"De Los Canarios MZ1 LT84 Villas de Pachuca, 42083 Pachuca",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
799,EL MINERO ,20.122816,-98.73144,13,0,2,"Hidalgo 71, Centro, 42130 Pachuca de Soto, Hidalgo ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
800,EL PASTORCITO ,20.065514,-98.715393,13,0,2,"Queretaro, Fracc San Cristobal, 42186 Mineral de la Reforma, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
801,EL SERRANILLO,20.123521,-98.736358,13,0,2,"Avenida Juarez # 7-B Colonia Centro Mineral del Monte, Hidalgo, Mexico.C.P. 42130",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
802,FINCA LAS BOVEDAS ,20.204137,-98.575567,13,0,2,Carreras 9 . Col. Huasca de Ocampo . Huasca de Ocampo Hgo,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
803,FLOR TEQUILA ,0,0,13,0,2,Cerrado,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,0
804,LA CABAÑA DEL TIO REY,20.374011,-99.651608,13,0,2,"Chavez Macotela 1-B Centro Historico, 42400 Huichapan, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
805,LA CASITA DE LA ABUELA ,20.115132,-98.755342,13,0,2,"Miguel Hidalgo 105, Santa Julia, 42080 Pachuca De Soto, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
806,LA TRUCHA FELIZ ,20.213805,-98.729011,13,0,2,"CALLE SIN NOMBRE SN, LOCALIDAD LA PRESA, LA PRESA, MINERAL DEL CHICO HIDALGO, MeXICO , CP 42120",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
807,LAS GUERAS ,20.213805,-98.729011,13,0,2,"CALLE SIN NOMBRE SN, LOCALIDAD LA PRESA, LA PRESA, MINERAL DEL CHICO HIDALGO, MeXICO , CP 42120",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
808,LEPANTO ,20.370196,-99.651064,13,0,2,"Ignacio Lopez Rayon S/N, La Campaña, 42400 Huichapan, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
809,LOS ARCOS ,20.738135,-99.38074,13,0,2,"Centenario 9 Centro, 42330 Zimapan, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
810,NARANJATE ,20.204092,-98.574146,13,0,2,"Huasca de Ocampo, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
811,REAL DE LA PLATA ,20.070222,-98.770848,13,0,2,"Real de Plata,  Pachuca, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
812,REAL DEL MONTE ,20.138921,-98.674744,13,0,2,"Real del Monte, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
813,ROSSO ,20.373676,-99.647898,13,0,2,"Huichapan, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
814,RUTA DEL PULQUE ,19.652065,-98.545779,13,0,108,"Calpulalpan, Apan y Tepeapulco",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
815,BALNEARIOS EN HUICHAPAN ,20.373676,-99.647864,13,0,106,"Huichapan, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
816,NOCHE DE MIEDO Y MISTERIO EN HUICHAPAN ,20.373676,-99.647864,13,0,95,"Huichapan, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
817,BIOPARQUE EL SAUCILLO ,20.309052,-99.726433,13,0,97,"Huichapan, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
818,CENTRO ECOTURISTICO SAN MIGUEL REGLA ,20.209609,-98.568148,13,0,97,San Miguel Regla  Hidalgo ‎ ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
819,EL CONTADERO ,20.183953,-98.652127,13,0,97,"Parque Nacional Mineral del Chico, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
820,LA PEÑA DEL CUERVO ,20.205179,-98.718736,13,0,97,Mirador Peña del Cuervo Hidalgo ‎,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
821,PARQUE ECOLOGICO RECREATIVO CARBONERAS,20.183953,-98.652127,13,0,97,"Parque Nacional El  Chico, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
822,PRISMAS BASALTICOS,20.233369,-98.563355,13,0,97,Prismas Basalticos Hidalgo ‎ ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
823,BIOPARQUE EL SAUCILLO EXTREMO ,20.309052,-99.726433,13,0,97,"Huichapan, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
824,PARAISO EL SAUCILLO ,20.309052,-99.726433,13,0,97,"Huichapan, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
825,SAN MIGUEL REGLA ,20.209609,-98.568148,13,0,97,San Miguel Regla  Hidalgo ‎ ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
826,CITY TOUR HUICHAPAN MAGICO ,20.373676,-99.647898,13,0,108,"Huichapan, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
827,EL CHAPITEL,20.385825,-99.663355,13,0,115,"42400 Huichapan, Hidalgo ‎ 01 773 129 2328   ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
828,HUAPALCALCO,20.133373,-98.366672,13,0,101,"HUAPALCALCO, Hidalgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
829,IGLESIA DE LA PURISIMA CONCEPCION ,20.362009,-98.357959,13,0,25,"Ignacio Ramirez 8, Centro, 43460 Agua Blanca Iturbide, Hidalgo ‎ 01 774 974 1051",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
830,IGLESIA DE NUESTRA SEÑORA DEL ROSARIO ,20.140434,-98.671969,13,0,25,"Dom. Plaza Principal, no.1, C.P. 42130, A. P. 9 Real del Monte, Hgo",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
831,IGLESIA DE SAN JUAN BAUTISTA ,20.081044,-98.368799,13,0,25,"Cuauhtemoc Centro, 43600 Tulancingo, HGO ‎  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
832,MUSEO DE ARQUEOLOGIA E HISTORIA DE HUICHAPAN ,20.373626,-99.647897,13,0,68,"Huichapan, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
833,PORTAL DEL COMERCIO ,0,0,13,0,114,Sin Info,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
834,TULA ,20.052303,-99.344433,13,0,101,"Tula de Allende, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
835,XIHUINGO ,19.704938,-98.452017,13,0,101,"Xihuingo, Centro, 43900 Apan, HGO ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
836,HUASCA DE OCAMPO ,98.574146,-98.574146,13,0,101,"Huasca de Ocampo, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
837,HUICHAPAN ,20.373611,-99.647848,13,0,101,"Huichapan, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
838,MINERAL DEL CHICO ,20.215625,-98.730146,13,0,101,"Mineral del Chico, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
839,REAL DEL MONTE ,20.138919,-98.674744,13,0,101,"Real Del Monte, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
840,DIA DE MUERTOS ,20.093337,-98.76308,13,0,95,"Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
841,EX HACIENDA DE BENEFICIO SAN MIGUEL REGLA ,20.203508,-98.576187,13,0,110,"Avenida De Las Carretas 1, Centro, 43500 Huasca de Ocampo, Hidalgo ‎ Tel: 01 771 792 0102  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
842,EX HACIENDA SANTA MARIA REGLA ,20.238316,-98.562352,13,0,110,"Domicilio Conocido S/n, 43500 Huasca de Ocampo, Hidalgo ‎  Tel: 01 55 5938 4858",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
843,FERIA DEL DEL CABALLO EN PACHUCA ,20.119774,-98.755166,13,0,95,"Pachuca, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
844,FESTEJO DE SAN NICOLAS TOLENTINO ,18.554582,-99.604162,13,0,95,"Capilla de San Nicolas De Miguel Hidalgo 24, De San Miguel, 40200 Taxco de Alarcon, Guerrero ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
845,FIESTA DE SAN JUAN ,20.204071,-98.574167,13,0,95,"Huasca de Ocampo, HGO ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
846,LOS ATLANTES DE TULA ,20.052303,-99.344433,13,0,111,"Tula de Allende, Hidalgo, Mexico",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
847,MINA DE SAN ANTONIO ,20.215625,-98.730146,13,0,115,"Mineral del Chico, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
848,MUSEO DE SITIO MINA DE ACOSTA ,20.146528,-98.668312,13,0,68,"Guerrero s/n, San Jose Acosta, Mineral del Monte, Hidalgo ‎ ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
849,PINTURAS RUPESTRES ,20.532636,-99.63234,13,0,111,"Tecozautla, HGO",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
850,PRISMAS BASALTICOS SORPRENDENTE ,20.233369,-98.563355,13,0,97,Prismas Basalticos Hidalgo ‎ ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
851,SAN MIGUEL REGLA SORTENDETE ,20.209609,-98.568148,13,0,101,San Miguel Regla  Hidalgo ‎ ,No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
852,ARTESANIAS GUADALAJUARA ,20.658486,-103.304553,14,0,1,"Mercado Municipal San Andres, Chamizal, San Andres, Guadalajara, Jalisco ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
853,ARTESANIAS EN PUERTO BALLARTA ,20.615955,-105.230319,14,0,1,"Puerto Vallarta, JAL",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
854,CHAPALA,20.290658,-103.194798,14,0,101,"Chapala, JAL",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
855,MURALISMO MEXICANO ,20.48813,-103.443942,14,0,1,"Vallarta 139, Centro, 45640 Tlajomulco de Zúñiga, Jalisco ‎ JAL: +01 33 3798 2002",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
856,PASEO DEL ARTE ,20.698235,-103.339015,14,0,100,"Paseo de los Artistas, Guadalajara, JAL",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
857,TLAQUEPAQUE,20.698255,-103.338994,14,0,101,"Tlaquepaque, JAL",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
858,TONALA ,20.616477,-103.23193,14,0,101,"Tonala, JAL",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
859,ARCHIE'S WORK ,20.600691,-105.237998,14,0,2,"Francisco Rodriguez 130, Emiliano Zapata, 48380 Puerto Vallarta, Jalisco ‎  Tel: 01 322 222 0411  ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
860,CAFÉ EL PALOMAR ,20.884069,-103.838327,14,0,2,"Jose Maria Morelos Esq. Sixto Gorjon, El Rastro, 46400 Tequila, JAL ",No hay Infromación del destino,0000-00-00 00:00:000,0000-00-00 00:00:000,1,3,,1
